,job_title,job_link,company_name,company_link,salary,currency,category,contract,experience,benefit,requirement,industry,company_size,company_location,job_location,posted,updated,scrapped_time
1679,[Remote 3-6 tháng]TỔNG ĐÀI VIÊN CSKH,https://glints.com/vn/opportunities/jobs/remote-3-6-thangtong-dai-vien-cskh/f415f5ed-ffab-46c0-8aa0-5f3858f0e63c,Ismart.asia Technology,https://glints.com/vn/companies/ismartasia-technology/ec81ae17-b622-4e14-8f81-276dbf11cd28,VND7.000.000 - 10.000.000/month,VND,Business Development / Sales,Việc làm fulltime,,,"Tiếp Thu Nhanh,Giao Tiếp Tốt,Microsoft Office",Information Technology and Services,201-500 nhân viên,"Địa chỉ văn phòng147 Tran Hung Dao, Quan 5 ,Ho Chi Minh",Ho Chi Minh City,3 tháng trước,nhật 4 ngày trước,2022-11-11 16:13:12
1680,[Remote 3-6 tháng] TỔNG ĐÀI VIÊN CSKH,https://glints.com/vn/opportunities/jobs/remote-3-6-thang-tong-dai-vien-cskh/156995da-5ad0-4303-b8bc-747c627a05b5,Ismart.asia Technology,https://glints.com/vn/companies/ismartasia-technology/ec81ae17-b622-4e14-8f81-276dbf11cd28,VND7.000.000 - 10.000.000/month,VND,Business Development / Sales,Việc làm fulltime,,,"Tiếp Thu Nhanh,Giao Tiếp Tốt,Microsoft Office",Information Technology and Services,201-500 nhân viên,"Địa chỉ văn phòng147 Tran Hung Dao, Quan 5 ,Ho Chi Minh",Da Nang,3 tháng trước,nhật 3 ngày trước,2022-11-11 16:13:20
1681,Bravosuite – Sales Specialist,https://glints.com/vn/opportunities/jobs/bravosuite-sales-specialist/e2a8bda9-a645-4ca5-ab44-3172f493407b, Orient Software Development Corp.,https://glints.com/vn/companies/orient-software-development-corp/5b78ec43-884d-441c-8eb3-cd0ce6be8c7b,,,Other,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Interpersonal Skills,Strong Organizational Skills,Presentation Skills",Information Technology and Services,51-200 nhân viên,"Địa chỉ văn phòngSuite 5.8, 5th Floor, E.town 1 Building, 364 Cong Hoa, Ward 13",Ho Chi Minh City,7 tháng trước,nhật 6 tháng trước,2022-11-11 16:13:27
1682,Elevator Construction and Installation Project Manager,https://glints.com/vn/opportunities/jobs/elevator-construction-and-installation-project-manager/082abe4e-5f64-44fc-9cb7-29cada78af28,Công Ty TNHH Thang Máy Otis Việt Nam,https://glints.com/vn/companies/cong-ty-tnhh-thang-may-otis-viet-nam/75cbc320-f1a3-4f1d-9df5-b4c6e1bf0d0f,,,Management,Việc làm fulltime,5 - 10 năm kinh nghiệm,,"Engineering,Technical Knowledge,Supervisory Skills",Consumer Goods,51-200 nhân viên,"Địa chỉ văn phòng97 nguyễn văn trỗi, Phường 11, Quận Phú Nhuận",Ho Chi Minh City,8 ngày trước,nhật 8 ngày trước,2022-11-11 16:13:33
1683,Quản Lý Cơ Sở Nha Trang,https://glints.com/vn/opportunities/jobs/quan-ly-co-so-nha-trang/5cd298ff-d6bd-4c27-b83b-ee0fa7113394,Công ty CP Giáo dục và Đào tạo IMAP Việt Nam,https://glints.com/vn/companies/cong-ty-cp-giao-duc-va-dao-tao-imap-viet-nam/b5f22dcd-6835-4800-98d2-7e83871668b0,VND18.000.000 - 40.000.000/month,VND,Education,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Tốt Nghiệp Đại Học,Thành Thạo Tin Học,Quản Trị Kinh Doanh",Education Management,1001 - 5000 nhân viên,"Địa chỉ văn phòngSố 14 đường Trần Kim Xuyến, Cầu Giấy, Hà Nội",Nha Trang,1 tháng trước,nhật 1 tháng trước,2022-11-11 16:13:41
1684,Senior Talent Acquisition Specialist,https://glints.com/vn/opportunities/jobs/senior-talent-acquisition-specialist/3ded7083-00f9-499f-a3c5-ad84701fa7b7,Kyanon Digital,https://glints.com/vn/companies/kyanon-digital/8c4ffc91-1d33-4c74-8677-3069d1622702,,,Human Resource,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Recruitment,Good Communication Skills,Employer Branding",Information Technology and Services,201-500 nhân viên,"Địa chỉ văn phòng294 - 296 Trường Sa, P2, Quận Phú Nhuận Thành phố Hồ Chí Minh",Ho Chi Minh City,3 tháng trước,nhật 25 ngày trước,2022-11-11 16:13:47
1685,[Glints 5 Ngày] Sales Manager (Study Abroad),https://glints.com/vn/opportunities/jobs/glints-5-ngay-sales-manager-study-abroad/5cb463c0-caa5-4b1f-a720-c4f3011fad92,upGrad,https://glints.com/vn/companies/upgrad/2abbfc4a-2628-4f74-8f21-842938882e4f,USD2.500/month,USD,Business Development / Sales,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Main Leader,Project Planning,outstanding communication skills,Ms Office,B2c And B2b Sales",,"5001 - 10,000 nhân viên","Địa chỉ văn phòngR4-52 Đường Mỹ Toàn 2, Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",Ho Chi Minh City,1 tháng trước,nhật 7 ngày trước,2022-11-11 16:13:52
1686,Quản Lý Kinh Doanh Khu Vực Biên Hòa,https://glints.com/vn/opportunities/jobs/quan-ly-kinh-doanh-khu-vuc-bien-hoa/c25e31f0-9460-40a4-8763-ecc0fc7b7c04,Công ty CP Giáo dục và Đào tạo IMAP Việt Nam,https://glints.com/vn/companies/cong-ty-cp-giao-duc-va-dao-tao-imap-viet-nam/b5f22dcd-6835-4800-98d2-7e83871668b0,VND20.000.000 - 40.000.000/month,VND,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Kỹ năng lãnh đạo,Quản Lý Công Việc,Tốt Nghiệp Đại Học",Education Management,1001 - 5000 nhân viên,"Địa chỉ văn phòngSố 14 đường Trần Kim Xuyến, Cầu Giấy, Hà Nội",Biên Hòa,29 ngày trước,nhật 27 ngày trước,2022-11-11 16:13:57
1687,Employer Branding Executive,https://glints.com/vn/opportunities/jobs/employer-branding-executive/3649ac54-1880-4561-9dd9-2867b9a980ed,TAPTAP,https://glints.com/vn/companies/taptap/a87ee84b-3cdf-436e-8bf3-9cedb607a582,,,Human Resource,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Problem Solving,Photo & Video Editing,Social Media Management,Good Communication Skills,Presentation Skills,Employer Branding",Information Technology and Services,51-200 nhân viên,,Ho Chi Minh City,3 tháng trước,nhật hôm qua,2022-11-11 16:14:03
1688,Nhân Viên Kinh Doanh,https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh/eba6def1-c05d-4100-831e-15ce71c205b3,RIVER HOME,https://glints.com/vn/companies/river-home/1053f187-16f0-42ed-813e-b62de8040733,VND10.000.000/month,VND,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Trách Nhiệm Cao,Có Tinh Thần Cầu Tiến,Kỹ năng giao tiếp tốt",Furniture,201-500 nhân viên,"Địa chỉ văn phòngSố nhà 59 ngõ 25 Bùi Huy Bích, Phường Hoàng Liệt, Quận Hoàng Mai, Thành phố Hà Nội, Việt Nam",Hà Nội,4 tháng trước,nhật 3 tháng trước,2022-11-11 16:14:10
1689,Graphic Designer (Middle/Senior),https://glints.com/vn/opportunities/jobs/graphic-designer-middle-senior/8fb26e6e-22e1-46e7-bee9-111c77e76219,PMAX,https://glints.com/vn/companies/pmax/f72df96e-8704-4109-aacb-755eb0b0f9d7,VND12.000.000 - 25.000.000/month,VND,Design,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Banner Advertisements,Adobe Illustrator,Typography,Adobe Photoshop",Marketing and Advertising,51-200 nhân viên,"Địa chỉ văn phòng6th Floor, Tuong Viet Building, 95 Cach Mang Thang Tam Street, Ben Thanh Ward, District 1, HCMC, Vietnam",Ho Chi Minh City,3 tháng trước,nhật 3 ngày trước,2022-11-11 16:14:15
1690,Talent Acquisition [Offer upto 1000 USD],https://glints.com/vn/opportunities/jobs/talent-acquisition-offer-upto-1000-usd/bb5e1c5d-46e2-418d-8464-aba5e258350a,Giao Hàng Tiết Kiệm,https://glints.com/vn/companies/giao-hang-tiet-kiem/508c49f5-c25b-4d36-b5ef-5bfb122632b2,IDR100 - 200/month,IDR,Human Resource,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Talent Development,Talent Acquisitions,Talent Acquisition,Talent Management,Employer Branding",Logistics and Supply Chain,"> 10,000 nhân viên",,Hà Nội,3 ngày trước,nhật 3 ngày trước,2022-11-11 16:14:22
1691,Backend Developer,https://glints.com/vn/opportunities/jobs/backend-developer/003a1eb8-068a-42ac-a338-c424ca71c63f,MINERVA TECHNOLOGY SOLUTIONS,https://glints.com/vn/companies/minerva-technology-solutions/fc6327e6-4af9-4381-96df-b918a0e668ab,,,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Python,nodejs,C#",Information Technology and Services,51-200 nhân viên,Địa chỉ văn phòng927 Trần Hưng Đạo,Ho Chi Minh City,5 tháng trước,nhật 27 ngày trước,2022-11-11 16:14:31
1692,Motion Graphics Designer,https://glints.com/vn/opportunities/jobs/motion-graphics-designer/74375ae4-b019-4264-9a3b-0c8f9411f5f6,Nex10 Labs Pte.ltd,https://glints.com/vn/companies/nex10-labs-pteltd/af350e39-01be-4ce2-8656-91de3eeb47e4,,,Design,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Motion Graphics,Graphic Design,Adobe Illustrator,Photography,Adobe Photoshop",,51-200 nhân viên,,Ho Chi Minh City,7 tháng trước,nhật 3 ngày trước,2022-11-11 16:14:40
1693,NHÂN VIÊN MARKETING EXECUTIVE ,https://glints.com/vn/opportunities/jobs/nhan-vien-marketing-executive/671e2050-be8f-45ee-b55f-34b5ef852d61,Công Ty Cổ Phần Tm & Dv Ofood,https://glints.com/vn/companies/cong-ty-co-phan-tm-and-dv-ofood/7c7be1eb-134e-4ce6-993f-a2b58614725a,,,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Marketing,Chịu Được Áp Lực,Content Marketing",Food & Beverages,201-500 nhân viên,"Địa chỉ văn phòngSỐ2CAOTHẮNG,PHƯỜNG5,QUẬN3",Ho Chi Minh City,8 tháng trước,nhật 15 ngày trước,2022-11-11 16:14:51
1694,Nhân Viên Hỗ Trợ Ứng Dụng (Y/c Tiếng Pháp),https://glints.com/vn/opportunities/jobs/nhan-vien-ho-tro-ung-dung-y-c-tieng-phap/4bacb3f9-6853-42c8-9d1c-7a65987778bd,Bouygues Construction IT Vietnam,https://glints.com/vn/companies/bouygues-construction-it-vietnam/706f0532-29db-44df-a01b-3311fe70f158,VND15.000.000 - 25.000.000/month,VND,Consulting,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"French: Fluent,Microsoft 365 system administrator,French Language,French,Microsoft 365 Apps,Ms Office",Information Technology and Services,51-200 nhân viên,"Địa chỉ văn phòngEtown 1, 364 Cong Hoa Street, Ward 13, Tan Binh District, HCMC",Ho Chi Minh City,23 ngày trước,nhật 21 ngày trước,2022-11-11 16:14:58
1695,Nhân Viên Kinh Doanh ( Phần mềm),https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh-phan-mem/f93a29ca-67d6-419f-af8f-a55e38c77c69,Công Ty Cổ Phần Giải Pháp Công Nghệ Gadget,https://glints.com/vn/companies/cong-ty-co-phan-giai-phap-cong-nghe-gadget/7603cc38-d912-4d42-b95f-ae7bc622c938,VND7.000.000/month,VND,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Kỹ năng giao tiếp,B2b Sales,thuyết phục và đàm phán",,51-200 nhân viên,"Địa chỉ văn phòngLô E2a-10, Đường D2b, Khu Công nghệ cao, phường Long Thạnh Mỹ, thành phố Thủ Đức, TP.HCM, Hồ Chí Minh, Việt Nam",Ho Chi Minh City,14 ngày trước,nhật 13 ngày trước,2022-11-11 16:15:05
1696,[HCM] Quản Lý Cơ Sở,https://glints.com/vn/opportunities/jobs/hcm-quan-ly-co-so/d3a286e7-d841-4c4f-8223-79b799d937a5,Công ty CP Giáo dục và Đào tạo IMAP Việt Nam,https://glints.com/vn/companies/cong-ty-cp-giao-duc-va-dao-tao-imap-viet-nam/b5f22dcd-6835-4800-98d2-7e83871668b0,VND12.000.000 - 16.000.000/month,VND,Education,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Tiếng Anh Giao Tiếp Tốt,Tốt Nghiệp Đại Học,Thành Thạo Tin Học",Education Management,1001 - 5000 nhân viên,"Địa chỉ văn phòngSố 14 đường Trần Kim Xuyến, Cầu Giấy, Hà Nội",Ho Chi Minh City,29 ngày trước,nhật 29 ngày trước,2022-11-11 16:15:11
1697,[KH] Quản Lý Cơ Sở,https://glints.com/vn/opportunities/jobs/kh-quan-ly-co-so/2a20d094-fee6-4c7d-92e4-8d27b9710c4e,Công ty CP Giáo dục và Đào tạo IMAP Việt Nam,https://glints.com/vn/companies/cong-ty-cp-giao-duc-va-dao-tao-imap-viet-nam/b5f22dcd-6835-4800-98d2-7e83871668b0,VND12.000.000 - 16.000.000/month,VND,Education,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Tiếng Anh Giao Tiếp Tốt,Tốt Nghiệp Đại Học,Thành Thạo Tin Học",Education Management,1001 - 5000 nhân viên,"Địa chỉ văn phòngSố 14 đường Trần Kim Xuyến, Cầu Giấy, Hà Nội",Khánh Hòa,29 ngày trước,nhật 29 ngày trước,2022-11-11 16:15:17
1698,[HN/HCM/DN] Frontend (Mobile) Developer ,https://glints.com/vn/opportunities/jobs/hn-hcm-dn-frontend-mobile-developer/d373db6e-1d23-41c0-acdf-3b5d22d173b2,Difisoft JSC,https://glints.com/vn/companies/difisoft-jsc/c43fcc0e-8285-4168-aa21-95281c9496f5,USD1.000 - 2.000/month,USD,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Software Testing,Software Development,Software Engineering",Financial Services,51-200 nhân viên,"Địa chỉ văn phòng75 Nguyen Thi Dinh, Trung Hoa Ward, Cau Giay Dist.",Hà Nội,6 tháng trước,nhật 17 ngày trước,2022-11-11 16:15:27
1699,Digital Marketing Team Leader,https://glints.com/vn/opportunities/jobs/digital-marketing-team-leader/e1d7975b-97dd-477b-a4ef-568c4f105f0f,CÔNG TY TNHH GIẢI PHÁP TRỰC TUYẾN B AGENCY,https://glints.com/vn/companies/cong-ty-tnhh-giai-phap-truc-tuyen-b-agency/e7937bbe-b552-4602-8f38-c2e4cc2e2af3,VND150.000.000/month,VND,Marketing,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Social Media Marketing,Digital Marketing,Content Marketing",Marketing and Advertising,51-200 nhân viên,"Địa chỉ văn phòng51 đường số 2, Cityland Park Hills, P.10, Q. Gò Vấp, Tp. Hồ Chí Minh",Ho Chi Minh City,1 tháng trước,nhật 21 ngày trước,2022-11-11 16:15:33
1700,[HCM] Performance Digital Marketing ,https://glints.com/vn/opportunities/jobs/hcm-performance-digital-marketing/6b6d3d16-7ecc-4ba3-8c02-7a9934602b97,SOHEE,https://glints.com/vn/companies/sohee/ee26d9fb-5656-4345-abdd-45107a812604,VND10.000.000 - 20.000.000/month,VND,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Kỹ Năng Trình Bày,Tốt Nghiệp Cao Đẳng,Chịu Áp Lực Công Việc",Apparel & Fashion,201-500 nhân viên,"Địa chỉ văn phòngSố 111, đường Nguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",Ho Chi Minh City,17 ngày trước,nhật 17 ngày trước,2022-11-11 16:15:39
1701,[HN] Performance Digital Marketing ,https://glints.com/vn/opportunities/jobs/hn-performance-digital-marketing/d1ba37c3-ed94-4170-8530-a13bfb33c97d,SOHEE,https://glints.com/vn/companies/sohee/ee26d9fb-5656-4345-abdd-45107a812604,VND10.000.000 - 20.000.000/month,VND,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Kỹ Năng Trình Bày,Tốt Nghiệp Cao Đẳng,Chịu Áp Lực Công Việc",Apparel & Fashion,201-500 nhân viên,"Địa chỉ văn phòngSố 111, đường Nguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",Hà Nội,17 ngày trước,nhật 17 ngày trước,2022-11-11 16:15:46
1702,[Glints 5 Ngày] Mobile Developer (Flutter),https://glints.com/vn/opportunities/jobs/glints-5-ngay-mobile-developer-flutter/e0711f23-3214-4d29-9aff-1dab98ab0147,GimmeNow,https://glints.com/vn/companies/gimmenow/40e78e09-0724-470a-8bf1-169c753d1b0e,USD2.000 - 2.500/month,USD,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Flutter,Openapi,Rest Api,Amplify,Agile",,1-10 nhân viên,,Ho Chi Minh City,2 tháng trước,nhật 4 ngày trước,2022-11-11 16:15:54
1703,Python Developer (Django) – All Levels,https://glints.com/vn/opportunities/jobs/python-developer-django-all-levels/e94e056a-d9d7-4fdc-abfa-aea71dc41780,Tps Software,https://glints.com/vn/companies/tps-software/277b3981-10ad-4c9f-bc84-43239a99a868,USD2.200/month,USD,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Python Django,Python Flask,Django,Python,Python Programming,Django Framework,Vuejs",Computer Software,51-200 nhân viên,"Địa chỉ văn phòngWaseco Building, 10 Pho Quang, Ward 2, Tan Binh District, HCMC",Ho Chi Minh City,3 tháng trước,nhật hôm qua,2022-11-11 16:16:00
1704,Brand Executive,https://glints.com/vn/opportunities/jobs/brand-executive/06fead0f-9756-45cd-918f-e1dcbc694221,Bss Group,https://glints.com/vn/companies/bss-group/c430e2c8-068c-46c5-bfea-4f8e5c774b31,VND8.000.000 - 12.000.000/month,VND,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"English Skills,Bachelor's Degree,Good Communication Skills",Information Technology and Services,51-200 nhân viên,"Địa chỉ văn phòngTầng 18 tòa nhà Viwaseen, số 48 Tố Hữu, Nam Từ Liêm, Hà Nội",Hà Nội,25 ngày trước,nhật 18 ngày trước,2022-11-11 16:16:06
1705,ENGLISH FOREIGN TEACHER (PART-TIME) IN HANOI CITY,https://glints.com/vn/opportunities/jobs/english-foreign-teacher-part-time-in-hanoi-city/d7d0b776-d38e-4378-9b4b-9d7730b72b4b,CÔNG TY TNHH PHÁT TRIỂN AROMA,https://glints.com/vn/companies/cong-ty-tnhh-phat-trien-aroma/488a434c-a0af-481d-906a-132f282f4cdb,IDR20 - 30/hour,IDR,Education,Việc làm part time,1 - 3 năm kinh nghiệm,,"English Speaking,Good Communication Skills,Good Teaching Skill",Education Management,201-500 nhân viên,"Địa chỉ văn phòngAROMA Nhà CL11-A2, 118 Nguyễn Khánh Toàn, Q. Cầu Giấy, Hà Nội",Hà Nội,2 tháng trước,nhật 4 ngày trước,2022-11-11 16:16:12
1706,Principal Software Engineer - Web3 Backend,https://glints.com/vn/opportunities/jobs/principal-software-engineer-web3-backend/7137e0c1-04da-45cd-9ad4-a773f9363cc3,Fetch Technology,https://glints.com/vn/companies/fetch-technology/8d2d848a-6c94-4d71-bd40-71c75a27d3ce,USD2.000 - 3.500/month,USD,Software Engineering,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Graphql,nodejs,Fluent In English Both Oral And Written",,,,Ho Chi Minh City,2 tháng trước,nhật 2 tháng trước,2022-11-11 16:16:18
1707,Chuyên viên điều phối lớp học,https://glints.com/vn/opportunities/jobs/chuyen-vien-dieu-phoi-lop-hoc/0c0cd862-2423-4133-b4f6-6aaf647025b9,3S Media Việt Nam,https://glints.com/vn/companies/3s-media-viet-nam/89feb060-8f8a-4be6-871e-1d2943c552ea,VND8.000.000 - 20.000.000/month,VND,Education,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"English Speaking,Computer Science,Flexible",Internet,11-50 nhân viên,"Địa chỉ văn phòng36 TT 26 - Khu đô thị mới Văn Phú, Hà Đông,  Hà Nội",Hai BàTrưng,4 tháng trước,nhật 4 tháng trước,2022-11-11 16:16:22
1708,Backend Developer (Java/NodeJS/Python),https://glints.com/vn/opportunities/jobs/backend-developer-java-nodejs-python/bcc8e93d-8502-4bc5-9fd9-6a93000dfa15,Công Ty Cổ Phần Công Nghệ Hivetech Việt Nam,https://glints.com/vn/companies/cong-ty-co-phan-cong-nghe-hivetech-viet-nam/8e2cefd2-5618-4e2d-9285-97ab60fad0f6,,,Software Engineering,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"JavaScript,Java,Javascript Nodejs (expressjs) Sequelizejs Reactjs",Outsourcing/Offshoring,11-50 nhân viên,"Địa chỉ văn phòngTầng 7, Số 98 Hoàng Quốc Việt, Cầu Giấy, Hà Nội",Hà Nội,5 tháng trước,nhật 18 ngày trước,2022-11-11 16:16:30
1709,ENGLISH FOREIGN TEACHER (PART-TIME) IN HANOI CITY,https://glints.com/vn/opportunities/jobs/english-foreign-teacher-part-time-in-hanoi-city/0023ddf6-b089-4c75-96fd-a9702b4849d3,Anh Ngữ AROMA,https://glints.com/vn/companies/anh-ngu-aroma/eadacf28-1183-4c00-9b3f-0deaa77748c1,USD23 - 30/hour,USD,Education,Việc làm part time,1 - 3 năm kinh nghiệm,,"Education,Bachelor's Degree,Teacher",,51-200 nhân viên,"Địa chỉ văn phòngCơ sở 1: AROMA Số 10 ngách 49 ngõ 64 Nguyễn Lương Bằng, Q. Đống Đa, Hà Nội. Cơ sở 2: AROMA Nhà CL11-A2, 118 Nguyễn Khánh Toàn, Q. Cầu Giấy, Hà Nội. Cơ sở 3: AROMA Số 49 Hoàng Văn Thụ, P.15, Q. Phú Nhuận, TP. Hồ Chí Minh.",Hà Nội,4 tháng trước,nhật hôm qua,2022-11-11 16:16:42
1710,Trợ lý/ Trợ lý cao cấp Quan hệ khách hàng Doanh nghiệp,https://glints.com/vn/opportunities/jobs/tro-ly-tro-ly-cao-cap-quan-he-khach-hang-doanh-nghiep/7d100235-67dc-499e-afb9-667384fc5956, CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MB SHINSEI (MCREDIT),https://glints.com/vn/companies/cong-ty-tai-chinh-trach-nhiem-huu-han-mb-shinsei-mcredit/7d2df1bd-1a7f-4ed7-932b-a9add54305e9,,,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Giao Tiếp Tốt,Tiếng Anh,Thẩm Định,Toeic 450,Đầu Tư,Chăm Sóc Khách Hàng,Tín Dụng,xây dựng mối quan hệ.",Financial Services,"5001 - 10,000 nhân viên",,Hà Nội,9 ngày trước,nhật 9 ngày trước,2022-11-11 16:16:50
